id,datetime,minor,size,comment,user,delta
47556693,2016-11-22 18:33:32+00:00,False,50159,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/185.108.219.164|185.108.219.164]]) i przywrócono wersję 47217168 autorstwa Andros64,"{'id': 81093, 'name': 'Mikrosystem'}",-59.0
47403067,2016-11-05 12:02:46+00:00,False,50218,,"{'id': None, 'name': '185.108.219.164'}",59.0
47217168,2016-10-16 18:34:39+00:00,True,50159,Wycofano edycje użytkownika [[Special:Contributions/83.27.79.228|83.27.79.228]] ([[User talk:83.27.79.228|dyskusja]]). Autor przywróconej wersji to [[User:Cybularny|Cybularny]].,"{'id': 63206, 'name': 'Andros64'}",21.0
47217061,2016-10-16 18:22:41+00:00,False,50138,infobox --> poprawka kraju,"{'id': None, 'name': '83.27.79.228'}",-21.0
47150929,2016-10-10 17:19:10+00:00,True,50159,Wycofano edycje użytkownika [[Special:Contributions/213.199.214.41|213.199.214.41]] ([[User talk:213.199.214.41|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 607705, 'name': 'Cybularny'}",21.0
47150914,2016-10-10 17:17:09+00:00,False,50138,/* Linki zewnętrzne */,"{'id': None, 'name': '213.199.214.41'}",-21.0
46571628,2016-08-11 20:43:28+00:00,True,50159,Wycofano edycje użytkownika [[Special:Contributions/178.43.113.183|178.43.113.183]] ([[User talk:178.43.113.183|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 60755, 'name': 'WTM'}",-1.0
46570930,2016-08-11 19:03:49+00:00,False,50160,/* Przynależność polityczno-administracyjna */,"{'id': None, 'name': '178.43.113.183'}",1.0
46340854,2016-07-13 17:23:37+00:00,True,50159,Wycofano edycje użytkownika [[Special:Contributions/5.104.250.8|5.104.250.8]] ([[User talk:5.104.250.8|dyskusja]]). Autor przywróconej wersji to [[User:Pudelek|Pudelek]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",21.0
46340773,2016-07-13 17:11:15+00:00,False,50138,/* Linki zewnętrzne */,"{'id': None, 'name': '5.104.250.8'}",-21.0
45895166,2016-05-26 13:37:09+00:00,True,50159,Wycofano edycje użytkownika [[Special:Contributions/31.178.99.33|31.178.99.33]] ([[User talk:31.178.99.33|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 13898, 'name': 'Pudelek'}",19.0
45895157,2016-05-26 13:35:41+00:00,False,50140,,"{'id': None, 'name': '31.178.99.33'}",-19.0
45881709,2016-05-25 10:29:25+00:00,True,50159,/* Zarys historyczny */ drobne redakcyjne,"{'id': 63206, 'name': 'Andros64'}",10.0
45881642,2016-05-25 10:16:17+00:00,False,50149,/* Zarys historyczny */ drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",56.0
45879670,2016-05-24 22:37:49+00:00,False,50093,"Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/94.254.227.196|94.254.227.196]]) próba udawania, że to nie jest terytorium sporne, nic nie rozwiąże","{'id': 60755, 'name': 'WTM'}",19.0
45879647,2016-05-24 22:32:56+00:00,False,50074,,"{'id': None, 'name': '94.254.227.196'}",-19.0
45855537,2016-05-23 08:55:28+00:00,True,50093,Wycofano edycje użytkownika [[Special:Contributions/78.8.242.215|78.8.242.215]] ([[User talk:78.8.242.215|dyskusja]]). Autor przywróconej wersji to [[User:Kenraiz|Kenraiz]].,"{'id': 219980, 'name': 'Tokyotown8'}",-54.0
45855521,2016-05-23 08:53:14+00:00,False,50147,uściślenie sytuacji aneksji Krymu,"{'id': None, 'name': '78.8.242.215'}",54.0
45803237,2016-05-18 19:33:00+00:00,True,50093,+ brakujące słowo,"{'id': 61036, 'name': 'Kenraiz'}",9.0
45803218,2016-05-18 19:31:27+00:00,False,50084,Anulowanie wersji 45803203 autora [[Special:Contributions/DjkCezarowcy|DjkCezarowcy]] ([[User talk:DjkCezarowcy|dyskusja]]),"{'id': 125775, 'name': 'Mpn'}",0.0
45803203,2016-05-18 19:29:53+00:00,False,50084,,"{'id': 730541, 'name': 'DjkCezarowcy'}",0.0
45347707,2016-03-19 12:47:34+00:00,False,50084,better image,"{'id': 76207, 'name': 'Bogomolov.PL'}",27.0
45336619,2016-03-17 19:18:48+00:00,False,50057,drobne redakcyjne,"{'id': 76207, 'name': 'Bogomolov.PL'}",9.0
45334258,2016-03-17 13:50:21+00:00,False,50048,/* Współczesność */,"{'id': None, 'name': '83.11.185.20'}",1135.0
45150176,2016-02-25 20:20:27+00:00,False,48913,/* Przynależność polityczno-administracyjna */ drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",13.0
45149537,2016-02-25 19:12:52+00:00,True,48900,Wycofano edycje użytkownika [[Special:Contributions/5.60.214.234|5.60.214.234]] ([[User talk:5.60.214.234|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 160850, 'name': 'Wargo'}",0.0
45149522,2016-02-25 19:11:27+00:00,False,48900,,"{'id': None, 'name': '5.60.214.234'}",0.0
44994091,2016-02-08 11:52:53+00:00,True,48900,/* Przynależność polityczno-administracyjna */ drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",66.0
44988555,2016-02-07 23:45:41+00:00,False,48834,"/* Przynależność polityczno-administracyjna */ drobne redakcyjne, poprawa linków","{'id': 16835, 'name': 'Smyrwa'}",172.0
44981074,2016-02-07 14:12:17+00:00,False,48662,jak tam jednak widzę terytorium sporne,"{'id': 60755, 'name': 'WTM'}",-15.0
44980685,2016-02-07 13:26:56+00:00,False,48677,"Zgodnie z prawem międzynarodowym krym nie należy do Rosji, ani nie jest przedmiotem sporu, a jest terytorium okupowanym.","{'id': None, 'name': '188.137.68.121'}",15.0
44723994,2016-01-22 07:29:54+00:00,True,48662,/* Zarys historyczny */ortografia przy użyciu [[Project:AWB|AWB]],"{'id': 720304, 'name': 'StankoBot'}",0.0
44628873,2016-01-12 21:28:00+00:00,True,48662,Wycofano edycje użytkownika [[Special:Contributions/84.10.208.157|84.10.208.157]] ([[User talk:84.10.208.157|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 63206, 'name': 'Andros64'}",21.0
44628642,2016-01-12 21:05:29+00:00,False,48641,Poprawiono właściciela,"{'id': None, 'name': '84.10.208.157'}",-21.0
44505883,2016-01-01 19:49:20+00:00,False,48662,/* Przynależność polityczno-administracyjna */ drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",124.0
44505817,2016-01-01 19:46:11+00:00,False,48538,Anulowanie wersji 44505716 autora [[Special:Contributions/Kenq|Kenq]] ([[User talk:Kenq|dyskusja]]) [[WP:OR]],"{'id': 125775, 'name': 'Mpn'}",21.0
44505716,2016-01-01 19:41:20+00:00,True,48517,"Krym jest już Rosyjski i prędko się to nie zmieni, pisanie że należy do Ukrainy jest mylące.","{'id': 454914, 'name': 'Kenq'}",-21.0
44326923,2015-12-14 09:49:00+00:00,True,48538,Wycofano edycje użytkownika [[Special:Contributions/193.239.124.54|193.239.124.54]] ([[User talk:193.239.124.54|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 13898, 'name': 'Pudelek'}",-28.0
44326747,2015-12-14 09:17:25+00:00,False,48566,,"{'id': None, 'name': '193.239.124.54'}",28.0
44175235,2015-11-27 15:03:16+00:00,False,48538,/* Zarys historyczny */ krymskotatarskie też,"{'id': 76207, 'name': 'Bogomolov.PL'}",87.0
44175128,2015-11-27 14:50:12+00:00,False,48451,"/* Zarys historyczny */ zgoda, to Krymczacy","{'id': 76207, 'name': 'Bogomolov.PL'}",284.0
44154752,2015-11-24 19:28:06+00:00,False,48167,/* Zarys historyczny */ na pewno karaimską też? Niemcy nie traktowali Karaimów jako żydów,"{'id': 13898, 'name': 'Pudelek'}",22.0
44154592,2015-11-24 19:05:44+00:00,True,48145,MalarzBOT: dodanie daty do szablonu [[szablon:fakt|fakt]] na podstawie edycji http://pl.wikipedia.org/w/index.php?title=P%C3%B3%C5%82wysep%20Krymski&diff=prev&oldid=44154401,"{'id': 31007, 'name': 'MalarzBOT'}",13.0
44154438,2015-11-24 18:44:19+00:00,False,48132,wymordowanie jencow wojennych raczej nie dotyczlo Tatarow wiec przenosze to na dol,"{'id': 728196, 'name': 'Antyklerykal12'}",-210.0
44154401,2015-11-24 18:37:22+00:00,False,48342,/* Zarys historyczny */ szablon,"{'id': 728196, 'name': 'Antyklerykal12'}",9.0
44100216,2015-11-17 14:28:05+00:00,True,48333,Wycofano edycje użytkownika [[Special:Contributions/31.174.81.121|31.174.81.121]] ([[User talk:31.174.81.121|dyskusja]]). Autor przywróconej wersji to [[User:Łódź Miasto|Łódź Miasto]].,"{'id': 397877, 'name': 'Hoa binh'}",21.0
44100148,2015-11-17 14:15:07+00:00,False,48312,,"{'id': None, 'name': '31.174.81.121'}",-21.0
44051397,2015-11-11 07:44:42+00:00,False,48333,/* Geografia */ informacja o Przesmyku Perekopskim,"{'id': 709804, 'name': 'Łódź Miasto'}",71.0
44017440,2015-11-07 08:31:39+00:00,True,48262,Wycofano edycje użytkownika [[Special:Contributions/176.221.124.181|176.221.124.181]] ([[User talk:176.221.124.181|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",22.0
44017392,2015-11-07 08:12:22+00:00,False,48240,Poprawiony błąd sensowny strony.,"{'id': None, 'name': '176.221.124.181'}",-22.0
43919772,2015-10-26 09:47:05+00:00,False,48262,Anulowanie wersji 43919300 autora [[Special:Contributions/85.193.237.60|85.193.237.60]] ([[User talk:85.193.237.60|dyskusja]])- pojęcia prawne- z definicjami w odnośnikach,"{'id': 63206, 'name': 'Andros64'}",12.0
43919300,2015-10-26 07:27:25+00:00,False,48250,"zrozumiałość - mówiąc expressis verbis - jest par excellence warunkiem sine qua non, prawda?","{'id': None, 'name': '85.193.237.60'}",-12.0
43623553,2015-09-17 09:29:49+00:00,True,48262,Wycofano edycje użytkownika [[Special:Contributions/83.4.241.248|83.4.241.248]] ([[User talk:83.4.241.248|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 145341, 'name': 'Khan Tengri'}",21.0
43623539,2015-09-17 09:28:42+00:00,False,48241,zmiana kraju,"{'id': None, 'name': '83.4.241.248'}",-21.0
43399081,2015-08-15 09:08:58+00:00,False,48262,"Anulowanie wersji 43399067 autora [[Special:Contributions/88.212.40.42|88.212.40.42]] a mnie się wydaje, że to teren sporny","{'id': 60755, 'name': 'WTM'}",21.0
43399067,2015-08-15 09:07:45+00:00,False,48241,,"{'id': None, 'name': '88.212.40.42'}",-21.0
43329371,2015-08-04 13:51:53+00:00,True,48262,Wycofano edycje użytkownika [[Special:Contributions/Oesiba dono|Oesiba dono]] ([[User talk:Oesiba dono|dyskusja]]). Autor przywróconej wersji to [[User:BartekChom|BartekChom]].,"{'id': 397877, 'name': 'Hoa binh'}",21.0
43329303,2015-08-04 13:43:36+00:00,False,48241,Edytujesz Półwysep Krymski (sekcja),"{'id': 709452, 'name': 'Oesiba dono'}",-21.0
43256920,2015-07-25 19:15:45+00:00,False,48262,Wycofano ostatnią zmianę treści (wprowadzoną przez [[Specjalna:Wkład/87.199.39.40|87.199.39.40]]) i przywrócono wersję 43060984 autorstwa Tokyotown8 - de iure do Ukrainy,"{'id': 14784, 'name': 'BartekChom'}",-7.0
43256893,2015-07-25 19:13:22+00:00,False,48269,Krym już należy do Rosji,"{'id': None, 'name': '87.199.39.40'}",7.0
43060984,2015-06-30 20:58:41+00:00,True,48262,Wycofano edycje użytkownika [[Special:Contributions/78.31.215.199|78.31.215.199]] ([[User talk:78.31.215.199|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 219980, 'name': 'Tokyotown8'}",-136.0
43060831,2015-06-30 20:26:36+00:00,False,48398,Update dotyczący obecnej sytuacji,"{'id': None, 'name': '78.31.215.199'}",136.0
43054543,2015-06-29 20:56:02+00:00,False,48262,"zapewne tak mogło być, ale masz źródło, które to potwierdza?","{'id': 60755, 'name': 'WTM'}",-281.0
43054462,2015-06-29 20:41:39+00:00,False,48543,Błędne przedstawione informacje,"{'id': None, 'name': '78.31.215.199'}",114.0
43054406,2015-06-29 20:34:19+00:00,False,48429,Data aneksji Krymu,"{'id': None, 'name': '78.31.215.199'}",167.0
42806077,2015-06-01 15:37:46+00:00,True,48262,Wycofano edycje użytkownika [[Special:Contributions/214patryk|214patryk]] ([[User talk:214patryk|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 63206, 'name': 'Andros64'}",21.0
42805944,2015-06-01 15:22:44+00:00,False,48241,"Ja nie rozumiem dlaczego jest napisane Ukraina/Rosja, jak Krym należy do Rosji, i zgodnie z alfabetem jest Rosja/Ukraina.Pozdrawiam:-D","{'id': 671642, 'name': '214patryk'}",-21.0
42670971,2015-05-13 15:28:36+00:00,False,48262,infoboks ma zwięzły,"{'id': 60755, 'name': 'WTM'}",-11.0
42670863,2015-05-13 15:11:39+00:00,False,48273,Anulowanie wersji 42663747 autora [[Special:Contributions/Hoa binh|Hoa binh]] : akurat poprzedni wpis był bardziej treściwy,"{'id': None, 'name': '213.192.80.182'}",11.0
42663747,2015-05-12 10:05:17+00:00,False,48262,Anulowanie wersji 42663320 autora [[Special:Contributions/178.37.40.254|178.37.40.254]] ([[User talk:178.37.40.254|dyskusja]]) Krym jest rzymski!,"{'id': 397877, 'name': 'Hoa binh'}",-11.0
42663320,2015-05-12 08:25:04+00:00,False,48273,błędne oznaczenie przynależności państwowej,"{'id': None, 'name': '178.37.40.254'}",11.0
42630188,2015-05-06 22:31:00+00:00,False,48262,"Zarys historyczny - red., korekty, uzup.","{'id': None, 'name': '213.192.80.182'}",201.0
42588011,2015-04-29 18:02:07+00:00,False,48061,/* Zarys historyczny */ drobne merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",100.0
42543200,2015-04-22 07:44:30+00:00,False,47961,nie rozumiem...,"{'id': 60755, 'name': 'WTM'}",-21.0
42542667,2015-04-22 03:04:02+00:00,True,47982,MalarzBOT: dodanie daty do szablonu [[szablon:fakt|fakt]] na podstawie edycji http://pl.wikipedia.org/w/index.php?title=P%C3%B3%C5%82wysep%20Krymski&diff=prev&oldid=42542633,"{'id': 31007, 'name': 'MalarzBOT'}",13.0
42542633,2015-04-22 02:07:12+00:00,False,47969,rada prynajmniej umownie reperzentowac narod a nie swoja/zionkowa strone https://www.youtube.com/watch?v=t42-71RpRgI,"{'id': None, 'name': '70.194.72.165'}",8.0
42404252,2015-04-18 18:41:25+00:00,False,47961,/* Zarys historyczny */ zmiany merytoryczne,"{'id': 76207, 'name': 'Bogomolov.PL'}",386.0
42404105,2015-04-18 18:20:12+00:00,False,47575,/* Zarys historyczny */ nie Rusini a Ukraińcy,"{'id': 76207, 'name': 'Bogomolov.PL'}",12.0
42403820,2015-04-18 17:37:26+00:00,False,47563,,"{'id': None, 'name': '89.71.149.42'}",0.0
42082214,2015-03-15 05:37:53+00:00,False,47563,Anulowanie wersji 42081558 autora [[Special:Contributions/Entomolog|Entomolog]] ([[User talk:Entomolog|dyskusja]]) podane liczby są wynikiem DDoS ataki witryny internetowej dzennika,"{'id': 76207, 'name': 'Bogomolov.PL'}",-248.0
42081558,2015-03-14 22:51:55+00:00,False,47811,/* Przynależność polityczno-administracyjna */,"{'id': 641968, 'name': 'Entomolog'}",248.0
42040970,2015-03-09 15:55:37+00:00,False,47563,Nowe źródło i podanie dokładnych dat,"{'id': 641968, 'name': 'Entomolog'}",396.0
42032740,2015-03-08 13:39:14+00:00,False,47167,"Anulowanie wersji 42032674 autora [[Special:Contributions/214patryk|214patryk]] ([[User talk:214patryk|dyskusja]]) proszę podać źródła: akt międzynarodowy, w którym Ukraina zrzeka się Krymu na rzecz Rosji","{'id': 185362, 'name': 'Felis domestica'}",21.0
42032674,2015-03-08 13:29:15+00:00,False,47146,Półwysep Krymski został oddany Rosji i jest jej częścią.,"{'id': 671642, 'name': '214patryk'}",-21.0
42031113,2015-03-08 09:28:34+00:00,True,47167,Wycofano edycje użytkownika [[Special:Contributions/214patryk|214patryk]] ([[User talk:214patryk|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 32955, 'name': 'Allgau'}",21.0
42031095,2015-03-08 09:25:21+00:00,False,47146,,"{'id': 671642, 'name': '214patryk'}",-21.0
41971105,2015-02-28 14:14:45+00:00,True,47167,Wycofano edycje użytkownika [[Special:Contributions/83.26.58.32|83.26.58.32]] ([[User talk:83.26.58.32|dyskusja]]). Autor przywróconej wersji to [[User:Khan Tengri|Khan Tengri]].,"{'id': 60755, 'name': 'WTM'}",24.0
41971043,2015-02-28 14:08:11+00:00,False,47143,,"{'id': None, 'name': '83.26.58.32'}",-24.0
41957676,2015-02-26 17:25:16+00:00,False,47167,,"{'id': 145341, 'name': 'Khan Tengri'}",-1.0
41957675,2015-02-26 17:24:57+00:00,False,47168,red.,"{'id': 145341, 'name': 'Khan Tengri'}",185.0
41956953,2015-02-26 15:57:43+00:00,False,46983,drobne redakcyjne,"{'id': 60755, 'name': 'WTM'}",-18.0
41956904,2015-02-26 15:53:10+00:00,True,47001,WTM przeniósł stronę [[Krym]] na [[Półwysep Krymski]] w miejsce przekierowania: uszczegółowienie,"{'id': 60755, 'name': 'WTM'}",0.0
41942352,2015-02-24 18:53:17+00:00,False,47001,/* Przynależność polityczno-administracyjna */,"{'id': None, 'name': '95.49.246.137'}",-2.0
41901293,2015-02-19 19:05:49+00:00,False,47003,"Anulowanie wersji 41901266 autora [[Special:Contributions/81.190.224.14|81.190.224.14]] ([[User talk:81.190.224.14|dyskusja]]), [[WP:WER|źródło]]?, [[WP:SK]]","{'id': 335673, 'name': 'Ptjackyll'}",-49.0
41901266,2015-02-19 19:02:51+00:00,False,47052,/* Współczesność */,"{'id': None, 'name': '81.190.224.14'}",43.0
41901164,2015-02-19 18:46:00+00:00,True,47009,Wycofano edycje użytkownika [[Special:Contributions/78.133.163.190|78.133.163.190]] ([[User talk:78.133.163.190|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 13898, 'name': 'Pudelek'}",21.0
41901128,2015-02-19 18:39:35+00:00,False,46988,Państwo: Ukraina,"{'id': None, 'name': '78.133.163.190'}",-21.0
41890432,2015-02-18 17:43:19+00:00,True,47009,Wycofano edycje użytkownika [[Special:Contributions/46.113.177.123|46.113.177.123]] ([[User talk:46.113.177.123|dyskusja]]). Autor przywróconej wersji to [[User:Andros64|Andros64]].,"{'id': 60755, 'name': 'WTM'}",-388.0
41890416,2015-02-18 17:41:26+00:00,False,47397,aneksja krymu 2014,"{'id': None, 'name': '46.113.177.123'}",388.0
41736443,2015-02-07 13:26:52+00:00,False,47009,[[WP:POP|Popups]]: Przywrócenie wersji autora Bogomolov.PL z dnia 2015-02-06 17:39:22,"{'id': 63206, 'name': 'Andros64'}",23.0
41736367,2015-02-07 13:14:50+00:00,False,46986,,"{'id': 667553, 'name': 'Lolz123wkd'}",-23.0
41735269,2015-02-07 11:16:16+00:00,False,47009,przywrócenie poprzedniej wersji - czytaj ze zrozumieniem!,"{'id': 17612, 'name': 'PawełMM'}",13.0
41735162,2015-02-07 11:04:05+00:00,False,46996,,"{'id': 667553, 'name': 'Lolz123wkd'}",-1.0
41735158,2015-02-07 11:03:38+00:00,False,46997,,"{'id': 667553, 'name': 'Lolz123wkd'}",-12.0
41730682,2015-02-06 17:39:22+00:00,False,47009,rozbudowa,"{'id': 76207, 'name': 'Bogomolov.PL'}",187.0
41730604,2015-02-06 17:31:40+00:00,True,46822,drobne merytoryczne,"{'id': 63206, 'name': 'Andros64'}",42.0
41730583,2015-02-06 17:29:59+00:00,False,46780,Anulowanie wersji 41730543 autora [[Special:Contributions/Alanek|Alanek]] ([[User talk:Alanek|dyskusja]]),"{'id': 63206, 'name': 'Andros64'}",-73.0
41730543,2015-02-06 17:26:15+00:00,True,46853,dodano link do referendum na Krymie,"{'id': 29834, 'name': 'Alanek'}",73.0
41704680,2015-02-03 13:17:43+00:00,False,46780,"terytorium sporne - to ważna informacja, kłamstwem będzie jej zatajenie","{'id': 60755, 'name': 'WTM'}",21.0
41704626,2015-02-03 13:10:28+00:00,False,46759,"Uraina, nie rosja. Nie wolno tutaj kłamać.","{'id': None, 'name': '195.20.110.102'}",-21.0
41685873,2015-02-01 16:16:56+00:00,True,46780,Wycofano edycje użytkownika [[Special:Contributions/89.228.85.18|89.228.85.18]] ([[User talk:89.228.85.18|dyskusja]]). Autor przywróconej wersji to [[User:Pudelek|Pudelek]].,"{'id': 397877, 'name': 'Hoa binh'}",23.0
41685870,2015-02-01 16:16:12+00:00,False,46757,,"{'id': None, 'name': '89.228.85.18'}",-23.0
41649068,2015-01-27 23:27:27+00:00,True,46780,Wycofano edycje użytkownika [[Special:Contributions/77.114.58.55|77.114.58.55]] ([[User talk:77.114.58.55|dyskusja]]). Autor przywróconej wersji to [[User:Hoa binh|Hoa binh]].,"{'id': 13898, 'name': 'Pudelek'}",-1044.0
41648973,2015-01-27 23:11:41+00:00,False,47824,"Kontrowersyjna zmiana Hoa-Binha … moze poczekac, az skoncza sie walki o Donbas i bedzie spokojniejsza atmosfera do dyskusji o zmianach","{'id': None, 'name': '77.114.58.55'}",1044.0
41643209,2015-01-27 12:05:56+00:00,False,46780,"- dopiski Gruzińskiego Bojownika które rzekomo wprowadził ""za sugestią Astorei"". Nagłówek hasła to nie prasówka. Poza tym hasło jest o półwyspie a nie jednostce adm.","{'id': 397877, 'name': 'Hoa binh'}",-1044.0
41642506,2015-01-27 10:19:37+00:00,True,47824,Wycofano edycje użytkownika [[Special:Contributions/Luczak12314|Luczak12314]] ([[User talk:Luczak12314|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 397877, 'name': 'Hoa binh'}",23.0
41642502,2015-01-27 10:19:12+00:00,False,47801,,"{'id': 669989, 'name': 'Luczak12314'}",-23.0
41635360,2015-01-26 11:04:25+00:00,True,47824,Wycofano edycje użytkownika [[Special:Contributions/78.8.252.90|78.8.252.90]] ([[User talk:78.8.252.90|dyskusja]]). Autor przywróconej wersji to [[User:MalarzBOT|MalarzBOT]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",21.0
41635300,2015-01-26 10:53:38+00:00,False,47803,,"{'id': None, 'name': '78.8.252.90'}",-21.0
41607155,2015-01-24 20:57:27+00:00,True,47824,MalarzBOT: {{[[Szablon:Main|Main]]}} jest redirectem {{[[Szablon:Osobny artykuł|Osobny artykuł]]}},"{'id': 31007, 'name': 'MalarzBOT'}",33.0
41580970,2015-01-21 15:07:54+00:00,True,47791,"Zabezpieczył(a) „[[Krym]]”: wojna edycyjna ([edytowanie=Dozwolone tylko dla użytkowników automatycznie zatwierdzonych] (wygasa 15:07, 24 sty 2015 (UTC)) [przenoszenie=Dozwolone tylko dla użytkowników automatycznie zatwierdzonych] (wygasa 15:07, 2","{'id': 219980, 'name': 'Tokyotown8'}",0.0
41580951,2015-01-21 15:05:53+00:00,False,47791,"może by tak znowu przyblokować stronę, bo tych trolli nie ubywa??","{'id': 13898, 'name': 'Pudelek'}",20.0
41580728,2015-01-21 14:40:45+00:00,False,47771,,"{'id': None, 'name': '188.190.114.82'}",-20.0
41566598,2015-01-20 11:03:34+00:00,True,47791,Wycofano edycje użytkownika [[Special:Contributions/178.37.1.194|178.37.1.194]] ([[User talk:178.37.1.194|dyskusja]]). Autor przywróconej wersji to [[User:Pudelek|Pudelek]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",-9.0
41566407,2015-01-20 10:34:49+00:00,False,47800,Błędny opis przynależności państwowej,"{'id': None, 'name': '178.37.1.194'}",9.0
41527961,2015-01-16 10:12:20+00:00,True,47791,Wycofano edycje użytkownika [[Special:Contributions/77.254.26.29|77.254.26.29]] ([[User talk:77.254.26.29|dyskusja]]). Autor przywróconej wersji to [[User:93.105.55.114|93.105.55.114]].,"{'id': 13898, 'name': 'Pudelek'}",1.0
41527657,2015-01-16 09:32:36+00:00,False,47790,Błędna przynależność państwowa,"{'id': None, 'name': '77.254.26.29'}",-1.0
41512835,2015-01-14 13:42:14+00:00,False,47791,-stronniczy skrot,"{'id': None, 'name': '93.105.55.114'}",-5.0
41503483,2015-01-13 08:57:33+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/195.210.173.194|195.210.173.194]] ([[User talk:195.210.173.194|dyskusja]]). Autor przywróconej wersji to [[User:WTM|WTM]].,"{'id': 77940, 'name': 'Masti'}",23.0
41503479,2015-01-13 08:56:37+00:00,False,47773,"zmiana z Ukraina/Rosja na Rosja, to już nie jest sporne terytorium, granica rzeczywista, wiec nalezy informować o stanie faktycznym","{'id': None, 'name': '195.210.173.194'}",-23.0
41440847,2015-01-05 13:57:29+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/37.248.255.230|37.248.255.230]] ([[User talk:37.248.255.230|dyskusja]]). Autor przywróconej wersji to [[User:Bogomolov.PL|Bogomolov.PL]].,"{'id': 60755, 'name': 'WTM'}",24.0
41440780,2015-01-05 13:51:27+00:00,False,47772,Do kogo należy Krym,"{'id': None, 'name': '37.248.255.230'}",-24.0
41411709,2015-01-02 13:02:53+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/109.207.154.52|109.207.154.52]] ([[User talk:109.207.154.52|dyskusja]]). Autor przywróconej wersji to [[User:Pudelek|Pudelek]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",23.0
41411286,2015-01-02 12:10:42+00:00,False,47773,,"{'id': None, 'name': '109.207.154.52'}",-23.0
41386476,2014-12-30 22:10:06+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/109.231.17.68|109.231.17.68]] ([[User talk:109.231.17.68|dyskusja]]). Autor przywróconej wersji to [[User:95.50.206.12|95.50.206.12]].,"{'id': 13898, 'name': 'Pudelek'}",23.0
41386406,2014-12-30 22:00:35+00:00,False,47773,Przynależność państwowa zgodnie z faktyczną sytuacją.,"{'id': None, 'name': '109.231.17.68'}",-23.0
41343249,2014-12-26 19:20:12+00:00,False,47796,"Najpierw stan prawny, potem faktyczny, który jest z nim niezgodny","{'id': None, 'name': '95.50.206.12'}",0.0
41332862,2014-12-25 14:37:44+00:00,False,47796,Anulowanie wersji 41332859 autora [[Special:Contributions/Ramiroz|Ramiroz]] ([[User talk:Ramiroz|dyskusja]]) to jest terytorium sporne,"{'id': 71047, 'name': 'Marek Mazurkiewicz'}",22.0
41332859,2014-12-25 14:36:28+00:00,True,47774,{{państwo|Rosja}},"{'id': 619813, 'name': 'Ramiroz'}",-22.0
41282549,2014-12-18 13:58:30+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/89.229.112.254|89.229.112.254]] ([[User talk:89.229.112.254|dyskusja]]). Autor przywróconej wersji to [[User:PG|PG]].,"{'id': 76207, 'name': 'Bogomolov.PL'}",38.0
41282053,2014-12-18 12:59:45+00:00,False,47758,,"{'id': None, 'name': '89.229.112.254'}",-38.0
41131173,2014-12-06 14:34:09+00:00,True,47796,Wycofano edycje użytkownika [[Special:Contributions/79.186.39.189|79.186.39.189]] ([[User talk:79.186.39.189|dyskusja]]). Autor przywróconej wersji to [[User:S99|S99]].,"{'id': 34372, 'name': 'PG'}",23.0
41131155,2014-12-06 14:31:17+00:00,False,47773,Krym jest Rosyjski,"{'id': None, 'name': '79.186.39.189'}",-23.0
41118777,2014-12-04 15:13:37+00:00,True,47796,nazwa alternatywna,"{'id': 111625, 'name': 'S99'}",19.0
