id,datetime,minor,size,comment,user,delta
21251106,2010-04-20 09:49:27+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21250815,2010-04-20 09:26:10+00:00,True,8078,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",187.0
21250741,2010-04-20 09:19:30+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-188.0
21250426,2010-04-20 08:46:50+00:00,True,8079,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",188.0
21250316,2010-04-20 08:33:17+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-188.0
21250302,2010-04-20 08:31:43+00:00,True,8079,lit.,"{'id': 63203, 'name': 'Birczanin'}",188.0
21250266,2010-04-20 08:27:52+00:00,True,7891,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-187.0
21250200,2010-04-20 08:19:59+00:00,True,8078,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",187.0
21250159,2010-04-20 08:13:43+00:00,False,7891,brak źródeł,"{'id': 220946, 'name': 'Paweł5586'}",-175.0
21250151,2010-04-20 08:13:08+00:00,False,8066,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",-19.0
21250145,2010-04-20 08:12:30+00:00,False,8085,/* Austria i Austro-Węgry */ usunięcie śmieszności,"{'id': 220946, 'name': 'Paweł5586'}",7.0
21249105,2010-04-20 06:15:59+00:00,True,8078,drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",63.0
21249023,2010-04-20 06:09:41+00:00,True,8015,"/* Austria i Austro-Węgry */ drobne redakcyjne, drobne merytoryczne","{'id': 63203, 'name': 'Birczanin'}",-6.0
21249013,2010-04-20 06:09:02+00:00,True,8021,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",222.0
21248946,2010-04-20 06:03:39+00:00,True,7799,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-222.0
21247766,2010-04-20 01:08:38+00:00,True,8021,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",222.0
21242576,2010-04-19 17:36:40+00:00,False,7799,/* II Rzeczpospolita */ brak źródeł,"{'id': 220946, 'name': 'Paweł5586'}",-174.0
21242570,2010-04-19 17:35:49+00:00,False,7973,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",7.0
21241749,2010-04-19 16:44:50+00:00,False,7966,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",-55.0
21239427,2010-04-19 13:51:35+00:00,True,8021,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",10.0
21239350,2010-04-19 13:45:31+00:00,True,8011,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",452.0
21239296,2010-04-19 13:41:27+00:00,True,7559,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",713.0
21239122,2010-04-19 13:28:18+00:00,True,6846,"przywrócenie poprzedniej wersji, drobne techniczne","{'id': 63203, 'name': 'Birczanin'}",590.0
21237754,2010-04-19 13:00:16+00:00,False,6256,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",-13.0
21237739,2010-04-19 12:59:19+00:00,False,6269,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",86.0
21237672,2010-04-19 12:53:06+00:00,True,6183,[[WP:SK]],"{'id': 214770, 'name': 'TAMM'}",-8.0
21237671,2010-04-19 12:53:00+00:00,True,6191,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-664.0
21237667,2010-04-19 12:52:35+00:00,True,6855,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",664.0
21237654,2010-04-19 12:51:33+00:00,False,6191,brak źródła,"{'id': 220946, 'name': 'Paweł5586'}",-174.0
21237614,2010-04-19 12:48:47+00:00,True,6365,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-490.0
21236928,2010-04-19 11:45:34+00:00,True,6855,"przywrócenie poprzedniej wersji, głos w dyskusji","{'id': 63203, 'name': 'Birczanin'}",490.0
21236831,2010-04-19 11:35:04+00:00,True,6365,Wycofano edycje użytkownika [[Special:Contributions/Birczanin|Birczanin]] ([[User talk:Birczanin|dyskusja]]). Autor przywróconej wersji to [[User:Paweł5586|Paweł5586]].,"{'id': 220946, 'name': 'Paweł5586'}",-490.0
21236688,2010-04-19 11:23:43+00:00,True,6855,"przywrócenie poprzedniej wersji, głos w dyskusji","{'id': 63203, 'name': 'Birczanin'}",490.0
21236560,2010-04-19 11:14:15+00:00,False,6365,/* Austria i Austro-Węgry */ - pov,"{'id': 220946, 'name': 'Paweł5586'}",-361.0
21236556,2010-04-19 11:13:58+00:00,False,6726,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",53.0
21236526,2010-04-19 11:11:58+00:00,False,6673,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",-182.0
21236464,2010-04-19 11:07:12+00:00,True,6855,/* II Rzeczpospolita */ drobne techniczne,"{'id': 63203, 'name': 'Birczanin'}",2.0
21236426,2010-04-19 11:04:40+00:00,True,6853,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",53.0
21236396,2010-04-19 11:02:16+00:00,False,6800,/* II Rzeczpospolita */ refs,"{'id': 220946, 'name': 'Paweł5586'}",82.0
21236282,2010-04-19 10:53:08+00:00,True,6718,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",27.0
21236277,2010-04-19 10:52:36+00:00,True,6691,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",13.0
21236265,2010-04-19 10:51:27+00:00,True,6678,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",25.0
21236232,2010-04-19 10:47:46+00:00,True,6653,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",26.0
21236186,2010-04-19 10:44:26+00:00,True,6627,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",-66.0
21236159,2010-04-19 10:41:51+00:00,False,6693,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",66.0
21236115,2010-04-19 10:37:51+00:00,True,6627,/* II Rzeczpospolita */ int.,"{'id': 63203, 'name': 'Birczanin'}",1.0
21236108,2010-04-19 10:37:26+00:00,True,6626,drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",0.0
21236094,2010-04-19 10:36:21+00:00,True,6626,/* Austria i Austro-Węgry */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",-2.0
21236065,2010-04-19 10:33:57+00:00,True,6628,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",54.0
21236037,2010-04-19 10:31:46+00:00,False,6574,NIe było Królestwa Galicji w XVIII w. a woj. ruskie,"{'id': 220946, 'name': 'Paweł5586'}",-27.0
21235988,2010-04-19 10:27:58+00:00,True,6601,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",27.0
21235846,2010-04-19 10:17:12+00:00,False,6574,/* Austria i Austro-Węgry */ POV,"{'id': 220946, 'name': 'Paweł5586'}",-119.0
21235826,2010-04-19 10:16:13+00:00,False,6693,szablon,"{'id': 220946, 'name': 'Paweł5586'}",92.0
21235769,2010-04-19 10:10:14+00:00,True,6601,fakt,"{'id': 63203, 'name': 'Birczanin'}",8.0
21235699,2010-04-19 10:05:09+00:00,True,6593,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",6.0
21235530,2010-04-19 09:51:08+00:00,False,6587,"drobne merytoryczne, , drobne redakcyjne","{'id': 220946, 'name': 'Paweł5586'}",92.0
21235491,2010-04-19 09:47:25+00:00,False,6495,/* Zachodnioukraińska Republika Ludowa */ drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",21.0
21235404,2010-04-19 09:38:48+00:00,False,6474,/* Austria i Austro-Węgry */ - OR,"{'id': 220946, 'name': 'Paweł5586'}",-119.0
21235080,2010-04-19 08:59:41+00:00,True,6593,/* II Rzeczpospolita */ drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",10.0
21235056,2010-04-19 08:55:24+00:00,True,6583,/* II Rzeczpospolita */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",523.0
21235012,2010-04-19 08:48:35+00:00,True,6060,/* Austria i Austro-Węgry */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",362.0
21234981,2010-04-19 08:43:53+00:00,True,5698,drobne techniczne,"{'id': 63203, 'name': 'Birczanin'}",187.0
21234954,2010-04-19 08:40:44+00:00,True,5511,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",325.0
21234900,2010-04-19 08:34:38+00:00,True,5186,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",46.0
21234887,2010-04-19 08:32:57+00:00,True,5140,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",640.0
21196255,2010-04-16 17:17:54+00:00,False,4500,"- kat. nadrzędna, drobne techniczne","{'id': 28058, 'name': 'Mathiasrex'}",-28.0
21055116,2010-04-06 14:51:54+00:00,True,4528,Robot automatycznie usuwa linki zwrotne; zmiany kosmetyczne,"{'id': 126431, 'name': 'MastiBot'}",-22.0
20749724,2010-03-16 02:38:25+00:00,True,4550,dodanie daty do szablonu,"{'id': 217050, 'name': 'AlohaBOT'}",13.0
20699680,2010-03-13 16:40:14+00:00,False,4537,korekta linku,"{'id': 183096, 'name': 'Kiejstut9'}",23.0
20673147,2010-03-11 09:07:24+00:00,True,4514,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",1062.0
20053709,2010-01-22 14:11:49+00:00,False,3452,,"{'id': 333567, 'name': 'Шыст'}",-21.0
19512412,2009-12-08 19:54:36+00:00,False,3473,interwiki in aragonese language,"{'id': 221572, 'name': 'ARAGONESE35'}",25.0
19283651,2009-11-21 10:42:56+00:00,True,3448,dr. tech.,"{'id': 201165, 'name': 'Adik86'}",6.0
17263079,2009-06-01 09:21:57+00:00,True,3442,drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",-106.0
17262279,2009-06-01 07:24:02+00:00,False,3548,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",106.0
17262214,2009-06-01 07:11:23+00:00,False,3442,drobne merytoryczne,"{'id': 220946, 'name': 'Paweł5586'}",314.0
16821566,2009-04-24 21:35:46+00:00,False,3128,drobne redakcyjne,"{'id': 13668, 'name': 'Mix321'}",141.0
16501211,2009-03-28 15:40:41+00:00,True,2987,lit.,"{'id': 63203, 'name': 'Birczanin'}",0.0
16501137,2009-03-28 15:34:30+00:00,False,2987,,"{'id': 13668, 'name': 'Mix321'}",12.0
16479981,2009-03-26 18:47:58+00:00,False,2975,błędna data,"{'id': None, 'name': '79.163.128.200'}",0.0
15721045,2009-01-27 21:44:03+00:00,False,2975,"/* lnk fix */ ""Związek Radziecki"" → ""[[Związek Socjalistycznych Republik Radzieckich]]""","{'id': 6381, 'name': 'Tsca.bot'}",28.0
15086898,2008-12-07 10:38:00+00:00,True,2947,/* Literatura */ lit.,"{'id': 63203, 'name': 'Birczanin'}",1.0
15086893,2008-12-07 10:37:41+00:00,True,2946,/* Pomiędzy wojnami światowymi */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",361.0
15086810,2008-12-07 10:30:18+00:00,True,2585,/* Historia */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",287.0
15086617,2008-12-07 10:09:42+00:00,True,2298,/* Literatura */ kat.,"{'id': 63203, 'name': 'Birczanin'}",52.0
15086606,2008-12-07 10:08:47+00:00,True,2246,/* Historia */ drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",453.0
14743457,2008-11-07 18:48:29+00:00,False,1793,drobne redakcyjne,"{'id': None, 'name': '83.29.92.202'}",33.0
14741336,2008-11-07 15:24:24+00:00,True,1760,drobne techniczne,"{'id': 63203, 'name': 'Birczanin'}",46.0
14718369,2008-11-05 14:32:28+00:00,True,1714,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",238.0
11048574,2008-01-21 16:50:03+00:00,True,1476,przywrócenie poprzedniej wersji,"{'id': 63203, 'name': 'Birczanin'}",-408.0
11048317,2008-01-21 16:21:47+00:00,False,1884,drobne redakcyjne,"{'id': None, 'name': '193.151.25.250'}",408.0
11032349,2008-01-20 08:32:08+00:00,True,1476,poprawa linków,"{'id': 22860, 'name': 'Aotearoa'}",0.0
9974399,2007-10-23 21:21:15+00:00,True,1476,"Przywrócono przedostatnią wersję, jej autor to [[Wikipedysta:Birczanin|Birczanin]]. Autor wycofanej edycji to [[Specjalna:Wkład/Siedlar|Siedlar]].","{'id': 107193, 'name': 'Bukaj'}",-173.0
9974391,2007-10-23 21:20:42+00:00,True,1649,linki zewnętrzne,"{'id': 144874, 'name': 'Siedlar'}",173.0
9857248,2007-10-13 12:22:29+00:00,True,1476,[[Pomoc:Interwiki|interwiki]],"{'id': 63203, 'name': 'Birczanin'}",35.0
9079993,2007-08-16 15:51:03+00:00,False,1441,-,"{'id': None, 'name': '84.176.46.232'}",83.0
8568061,2007-07-07 19:50:33+00:00,True,1358,poprawa linków,"{'id': 63203, 'name': 'Birczanin'}",4.0
8565375,2007-07-07 15:47:26+00:00,True,1354,lit.,"{'id': 63203, 'name': 'Birczanin'}",2.0
8565368,2007-07-07 15:46:38+00:00,True,1352,drobne redakcyjne,"{'id': 63203, 'name': 'Birczanin'}",-12.0
8565353,2007-07-07 15:45:35+00:00,True,1364,poprawa linków,"{'id': 63203, 'name': 'Birczanin'}",5.0
8565341,2007-07-07 15:44:36+00:00,True,1359,drobne techniczne,"{'id': 63203, 'name': 'Birczanin'}",-4.0
8565336,2007-07-07 15:44:19+00:00,True,1363,drobne merytoryczne,"{'id': 63203, 'name': 'Birczanin'}",547.0
8564684,2007-07-07 14:56:02+00:00,False,816,,"{'id': None, 'name': '83.4.150.190'}",98.0
8564640,2007-07-07 14:52:27+00:00,False,718,,"{'id': None, 'name': '83.4.150.190'}",250.0
6285735,2007-01-26 07:44:41+00:00,False,468,,"{'id': None, 'name': '83.22.246.15'}",1.0
6285733,2007-01-26 07:44:11+00:00,False,467,,"{'id': None, 'name': '83.22.246.15'}",69.0
5311259,2006-11-17 12:22:37+00:00,False,398,,"{'id': 73545, 'name': 'Kazik Rex'}",10.0
5102696,2006-10-28 16:46:54+00:00,False,388,popr. szablon,"{'id': 62814, 'name': 'YarluBot'}",1.0
4926183,2006-10-10 22:10:27+00:00,True,387,lit.,"{'id': 62612, 'name': 'Turkusowy smok'}",-3.0
4894784,2006-10-07 17:01:22+00:00,False,390,"*)Przywrócono poprzednią wersję, jej autor to [[Wikipedysta:Jersz|Jersz]]. Autor wycofanej edycji to [[Specjalna:Contributions/84.201.219.6|84.201.219.6]]","{'id': 13668, 'name': 'Mix321'}",-102.0
4894079,2006-10-07 15:34:33+00:00,False,492,,"{'id': None, 'name': '84.201.219.6'}",102.0
4840141,2006-10-01 14:38:08+00:00,True,390,"Przywrócono przedostatnią wersję, jej autor to [[Wikipedysta:Picus viridis|Picus viridis]]. Autor wycofanej edycji to [[Specjalna:Contributions/84.201.219.6|84.201.219.6]].","{'id': 17, 'name': 'Jersz'}",-168.0
4840134,2006-10-01 14:37:26+00:00,False,558,,"{'id': None, 'name': '84.201.219.6'}",168.0
4041643,2006-07-29 23:12:36+00:00,True,390,Ujednoznacznienie linku z [[Stanisławów]] na [[Iwano-Frankiwsk]] przy pomocy [[:pl:Wikipedia:Narzędzia/Navigation popups|Popups]],"{'id': 47024, 'name': 'Litwin Gorliwy'}",2.0
2947383,2006-03-30 21:44:08+00:00,True,388,,"{'id': 21717, 'name': 'Qwertyy'}",14.0
2754109,2006-03-11 12:59:25+00:00,False,374,,"{'id': 13668, 'name': 'Mix321'}",
